[PIVOT 1] LOW @ Saturday 2025-05-24 07:35:00 AM | Price: 107650.00 | Swing: 0.63% | Bars: 179
[PIVOT 43] LOW @ Monday 2025-05-26 01:28:00 AM | Price: 108640.70 | Swing: 0.39% | Bars: 11
[PIVOT 44] HIGH @ Monday 2025-05-26 02:03:00 AM | Price: 109794.00 | Swing: 1.06% | Bars: 27
[PIVOT 45] LOW @ Monday 2025-05-26 02:34:00 AM | Price: 109200.00 | Swing: 0.54% | Bars: 35
[PIVOT 46] HIGH @ Monday 2025-05-26 02:48:00 AM | Price: 109838.00 | Swing: 0.58% | Bars: 15
[PIVOT 47] LOW @ Monday 2025-05-26 03:48:00 AM | Price: 109157.80 | Swing: 0.62% | Bars: 87
[PIVOT 48] HIGH @ Monday 2025-05-26 04:47:00 AM | Price: 109743.00 | Swing: 0.54% | Bars: 109
[PIVOT 49] LOW @ Monday 2025-05-26 06:14:00 AM | Price: 109331.50 | Swing: 0.37% | Bars: 53
[PIVOT 50] HIGH @ Monday 2025-05-26 08:08:00 AM | Price: 110209.30 | Swing: 0.80% | Bars: 70
[PIVOT 51] LOW @ Monday 2025-05-26 08:17:00 AM | Price: 109693.40 | Swing: 0.47% | Bars: 23
[PIVOT 52] HIGH @ Monday 2025-05-26 09:01:00 AM | Price: 110171.80 | Swing: 0.44% | Bars: 35
[PIVOT 53] LOW @ Monday 2025-05-26 10:02:00 AM | Price: 109557.10 | Swing: 0.56% | Bars: 71
[PIVOT 54] HIGH @ Monday 2025-05-26 10:26:00 AM | Price: 109952.00 | Swing: 0.36% | Bars: 28
[PIVOT 55] LOW @ Monday 2025-05-26 12:05:00 PM | Price: 109505.70 | Swing: 0.41% | Bars: 182
[PIVOT 56] HIGH @ Monday 2025-05-26 01:54:00 PM | Price: 110029.10 | Swing: 0.48% | Bars: 28
[PIVOT 57] LOW @ Monday 2025-05-26 02:55:00 PM | Price: 109423.30 | Swing: 0.55% | Bars: 122
[PIVOT 58] HIGH @ Monday 2025-05-26 04:41:00 PM | Price: 110379.00 | Swing: 0.87% | Bars: 20
[PIVOT 59] LOW @ Monday 2025-05-26 04:49:00 PM | Price: 109866.50 | Swing: 0.46% | Bars: 9
[PIVOT 60] HIGH @ Monday 2025-05-26 05:08:00 PM | Price: 110452.20 | Swing: 0.53% | Bars: 21
[PIVOT 61] LOW @ Monday 2025-05-26 05:26:00 PM | Price: 109060.00 | Swing: 1.26% | Bars: 26
[PIVOT 62] HIGH @ Monday 2025-05-26 06:03:00 PM | Price: 109656.90 | Swing: 0.55% | Bars: 38
[PIVOT 63] LOW @ Monday 2025-05-26 06:47:00 PM | Price: 108841.50 | Swing: 0.74% | Bars: 55
[PIVOT 64] HIGH @ Monday 2025-05-26 07:35:00 PM | Price: 109412.40 | Swing: 0.52% | Bars: 44
[PIVOT 65] LOW @ Monday 2025-05-26 08:39:00 PM | Price: 108816.50 | Swing: 0.54% | Bars: 72
[PIVOT 66] HIGH @ Monday 2025-05-26 10:00:00 PM | Price: 109625.00 | Swing: 0.74% | Bars: 70
[PIVOT 67] LOW @ Monday 2025-05-26 10:21:00 PM | Price: 109092.70 | Swing: 0.49% | Bars: 17
[PIVOT 68] HIGH @ Monday 2025-05-26 11:13:00 PM | Price: 109887.80 | Swing: 0.73% | Bars: 43
[PIVOT 69] LOW @ Tuesday 2025-05-27 12:02:00 AM | Price: 108990.80 | Swing: 0.82% | Bars: 84
[PIVOT 70] HIGH @ Tuesday 2025-05-27 01:18:00 AM | Price: 109656.90 | Swing: 0.61% | Bars: 38
[PIVOT 71] LOW @ Tuesday 2025-05-27 02:24:00 AM | Price: 107421.70 | Swing: 2.04% | Bars: 64
[PIVOT 72] HIGH @ Tuesday 2025-05-27 02:35:00 AM | Price: 108621.70 | Swing: 1.12% | Bars: 18
[PIVOT 73] LOW @ Tuesday 2025-05-27 02:46:00 AM | Price: 108123.50 | Swing: 0.46% | Bars: 20
[PIVOT 74] HIGH @ Tuesday 2025-05-27 03:36:00 AM | Price: 108670.70 | Swing: 0.51% | Bars: 46
[PIVOT 75] LOW @ Tuesday 2025-05-27 03:52:00 AM | Price: 107820.10 | Swing: 0.78% | Bars: 6
[PIVOT 76] HIGH @ Tuesday 2025-05-27 04:17:00 AM | Price: 109293.80 | Swing: 1.37% | Bars: 26
[PIVOT 77] LOW @ Tuesday 2025-05-27 04:58:00 AM | Price: 108791.10 | Swing: 0.46% | Bars: 80
[PIVOT 78] HIGH @ Tuesday 2025-05-27 05:49:00 AM | Price: 109310.60 | Swing: 0.48% | Bars: 15
[PIVOT 79] LOW @ Tuesday 2025-05-27 06:28:00 AM | Price: 108470.70 | Swing: 0.77% | Bars: 54
[PIVOT 80] HIGH @ Tuesday 2025-05-27 07:06:00 AM | Price: 109200.00 | Swing: 0.67% | Bars: 31
[PIVOT 81] LOW @ Tuesday 2025-05-27 07:59:00 AM | Price: 108774.80 | Swing: 0.39% | Bars: 61
[PIVOT 82] HIGH @ Tuesday 2025-05-27 09:03:00 AM | Price: 109748.30 | Swing: 0.89% | Bars: 142
[PIVOT 83] LOW @ Tuesday 2025-05-27 10:44:00 AM | Price: 109351.50 | Swing: 0.36% | Bars: 8
[PIVOT 84] HIGH @ Tuesday 2025-05-27 10:55:00 AM | Price: 109879.40 | Swing: 0.48% | Bars: 84
[PIVOT 85] LOW @ Tuesday 2025-05-27 12:39:00 PM | Price: 109366.90 | Swing: 0.47% | Bars: 53
[PIVOT 86] HIGH @ Tuesday 2025-05-27 01:21:00 PM | Price: 109786.70 | Swing: 0.38% | Bars: 35
[PIVOT 87] LOW @ Tuesday 2025-05-27 01:44:00 PM | Price: 109396.70 | Swing: 0.36% | Bars: 25
[PIVOT 88] HIGH @ Tuesday 2025-05-27 02:20:00 PM | Price: 110700.00 | Swing: 1.19% | Bars: 15
[PIVOT 89] LOW @ Tuesday 2025-05-27 02:25:00 PM | Price: 110185.00 | Swing: 0.47% | Bars: 7
[PIVOT 90] HIGH @ Tuesday 2025-05-27 02:31:00 PM | Price: 110606.10 | Swing: 0.38% | Bars: 4
[PIVOT 91] LOW @ Tuesday 2025-05-27 02:52:00 PM | Price: 109644.50 | Swing: 0.87% | Bars: 29
[PIVOT 92] HIGH @ Tuesday 2025-05-27 03:10:00 PM | Price: 110172.00 | Swing: 0.48% | Bars: 20
[PIVOT 93] LOW @ Tuesday 2025-05-27 03:32:00 PM | Price: 108606.60 | Swing: 1.42% | Bars: 10
[PIVOT 94] HIGH @ Tuesday 2025-05-27 03:44:00 PM | Price: 109609.90 | Swing: 0.92% | Bars: 19
[PIVOT 95] LOW @ Tuesday 2025-05-27 04:04:00 PM | Price: 108974.50 | Swing: 0.58% | Bars: 15
[PIVOT 96] HIGH @ Tuesday 2025-05-27 05:04:00 PM | Price: 110299.90 | Swing: 1.22% | Bars: 64
[PIVOT 97] LOW @ Tuesday 2025-05-27 05:12:00 PM | Price: 109929.60 | Swing: 0.34% | Bars: 25
[PIVOT 98] HIGH @ Tuesday 2025-05-27 05:48:00 PM | Price: 110459.60 | Swing: 0.48% | Bars: 20
[PIVOT 99] LOW @ Tuesday 2025-05-27 05:57:00 PM | Price: 110001.90 | Swing: 0.41% | Bars: 11
[PIVOT 100] HIGH @ Tuesday 2025-05-27 06:08:00 PM | Price: 110394.00 | Swing: 0.36% | Bars: 14
[PIVOT 101] LOW @ Tuesday 2025-05-27 06:28:00 PM | Price: 109915.10 | Swing: 0.43% | Bars: 23
[PIVOT 102] HIGH @ Tuesday 2025-05-27 07:06:00 PM | Price: 110378.70 | Swing: 0.42% | Bars: 44
[PIVOT 103] LOW @ Tuesday 2025-05-27 08:28:00 PM | Price: 109500.00 | Swing: 0.80% | Bars: 71
[PIVOT 104] HIGH @ Tuesday 2025-05-27 08:42:00 PM | Price: 110014.90 | Swing: 0.47% | Bars: 28
[PIVOT 105] LOW @ Tuesday 2025-05-27 10:59:00 PM | Price: 108708.00 | Swing: 1.19% | Bars: 117
[PIVOT 106] HIGH @ Tuesday 2025-05-27 11:06:00 PM | Price: 109080.60 | Swing: 0.34% | Bars: 6
[PIVOT 107] LOW @ Tuesday 2025-05-27 11:24:00 PM | Price: 108458.60 | Swing: 0.57% | Bars: 16
[PIVOT 108] HIGH @ Wednesday 2025-05-28 12:21:00 AM | Price: 109076.50 | Swing: 0.57% | Bars: 104
[PIVOT 109] LOW @ Wednesday 2025-05-28 01:14:00 AM | Price: 108606.20 | Swing: 0.43% | Bars: 17
[PIVOT 110] HIGH @ Wednesday 2025-05-28 02:00:00 AM | Price: 109217.80 | Swing: 0.56% | Bars: 41
[PIVOT 111] LOW @ Wednesday 2025-05-28 03:27:00 AM | Price: 108304.10 | Swing: 0.84% | Bars: 88
[PIVOT 112] HIGH @ Wednesday 2025-05-28 04:56:00 AM | Price: 108888.00 | Swing: 0.54% | Bars: 110
[PIVOT 113] LOW @ Wednesday 2025-05-28 05:27:00 AM | Price: 108550.00 | Swing: 0.31% | Bars: 11
[PIVOT 114] HIGH @ Wednesday 2025-05-28 06:55:00 AM | Price: 109032.10 | Swing: 0.44% | Bars: 91
[PIVOT 115] LOW @ Wednesday 2025-05-28 07:15:00 AM | Price: 108564.30 | Swing: 0.43% | Bars: 60
[PIVOT 116] HIGH @ Wednesday 2025-05-28 08:54:00 AM | Price: 108948.30 | Swing: 0.35% | Bars: 84
[PIVOT 117] LOW @ Wednesday 2025-05-28 09:33:00 AM | Price: 108509.10 | Swing: 0.40% | Bars: 5
[PIVOT 118] HIGH @ Wednesday 2025-05-28 09:46:00 AM | Price: 109070.80 | Swing: 0.52% | Bars: 37
[PIVOT 119] LOW @ Wednesday 2025-05-28 10:36:00 AM | Price: 108438.00 | Swing: 0.58% | Bars: 38
[PIVOT 120] HIGH @ Wednesday 2025-05-28 10:53:00 AM | Price: 108790.00 | Swing: 0.32% | Bars: 12
[PIVOT 121] LOW @ Wednesday 2025-05-28 11:19:00 AM | Price: 108171.30 | Swing: 0.57% | Bars: 22
[PIVOT 122] HIGH @ Wednesday 2025-05-28 01:22:00 PM | Price: 109000.00 | Swing: 0.77% | Bars: 174
[PIVOT 123] LOW @ Wednesday 2025-05-28 03:19:00 PM | Price: 107572.90 | Swing: 1.31% | Bars: 69
[PIVOT 124] HIGH @ Wednesday 2025-05-28 03:30:00 PM | Price: 107916.70 | Swing: 0.32% | Bars: 9
[PIVOT 125] LOW @ Wednesday 2025-05-28 04:15:00 PM | Price: 107096.80 | Swing: 0.76% | Bars: 61
[PIVOT 126] HIGH @ Wednesday 2025-05-28 04:43:00 PM | Price: 107454.40 | Swing: 0.33% | Bars: 15
[PIVOT 127] LOW @ Wednesday 2025-05-28 04:58:00 PM | Price: 106973.90 | Swing: 0.45% | Bars: 14
[PIVOT 128] HIGH @ Wednesday 2025-05-28 06:19:00 PM | Price: 107800.00 | Swing: 0.77% | Bars: 87
[PIVOT 129] LOW @ Wednesday 2025-05-28 06:39:00 PM | Price: 107306.70 | Swing: 0.46% | Bars: 21
[PIVOT 130] HIGH @ Wednesday 2025-05-28 07:13:00 PM | Price: 107795.50 | Swing: 0.46% | Bars: 33
[PIVOT 131] LOW @ Wednesday 2025-05-28 07:55:00 PM | Price: 107333.00 | Swing: 0.43% | Bars: 38
[PIVOT 132] HIGH @ Wednesday 2025-05-28 08:08:00 PM | Price: 107757.20 | Swing: 0.40% | Bars: 18
[PIVOT 133] LOW @ Wednesday 2025-05-28 09:01:00 PM | Price: 106718.00 | Swing: 0.96% | Bars: 52
[PIVOT 134] HIGH @ Wednesday 2025-05-28 10:52:00 PM | Price: 107548.00 | Swing: 0.78% | Bars: 113
[PIVOT 135] LOW @ Wednesday 2025-05-28 11:33:00 PM | Price: 107102.60 | Swing: 0.41% | Bars: 51
[PIVOT 136] HIGH @ Thursday 2025-05-29 12:40:00 AM | Price: 108017.20 | Swing: 0.85% | Bars: 48
[PIVOT 137] LOW @ Thursday 2025-05-29 01:04:00 AM | Price: 107395.00 | Swing: 0.58% | Bars: 32
[PIVOT 138] HIGH @ Thursday 2025-05-29 01:59:00 AM | Price: 108270.50 | Swing: 0.82% | Bars: 46
[PIVOT 139] LOW @ Thursday 2025-05-29 02:31:00 AM | Price: 107753.00 | Swing: 0.48% | Bars: 35
[PIVOT 140] HIGH @ Thursday 2025-05-29 02:54:00 AM | Price: 108299.90 | Swing: 0.51% | Bars: 27
[PIVOT 141] LOW @ Thursday 2025-05-29 03:23:00 AM | Price: 107890.90 | Swing: 0.38% | Bars: 38
[PIVOT 142] HIGH @ Thursday 2025-05-29 03:53:00 AM | Price: 108437.90 | Swing: 0.51% | Bars: 45
[PIVOT 143] LOW @ Thursday 2025-05-29 05:46:00 AM | Price: 106880.00 | Swing: 1.44% | Bars: 76
[PIVOT 144] HIGH @ Thursday 2025-05-29 12:21:00 PM | Price: 108850.00 | Swing: 1.84% | Bars: 450
[PIVOT 145] LOW @ Thursday 2025-05-29 02:50:00 PM | Price: 107370.00 | Swing: 1.36% | Bars: 94
[PIVOT 146] HIGH @ Thursday 2025-05-29 02:53:00 PM | Price: 107830.00 | Swing: 0.43% | Bars: 5
[PIVOT 147] LOW @ Thursday 2025-05-29 03:34:00 PM | Price: 106339.40 | Swing: 1.38% | Bars: 39
[PIVOT 148] HIGH @ Thursday 2025-05-29 03:57:00 PM | Price: 107775.00 | Swing: 1.35% | Bars: 32
[PIVOT 149] LOW @ Thursday 2025-05-29 05:09:00 PM | Price: 106576.20 | Swing: 1.11% | Bars: 67
[PIVOT 150] HIGH @ Thursday 2025-05-29 05:17:00 PM | Price: 107080.00 | Swing: 0.47% | Bars: 11
[PIVOT 151] LOW @ Thursday 2025-05-29 06:44:00 PM | Price: 106030.50 | Swing: 0.98% | Bars: 80
[PIVOT 152] HIGH @ Thursday 2025-05-29 06:47:00 PM | Price: 106660.10 | Swing: 0.59% | Bars: 10
[PIVOT 153] LOW @ Thursday 2025-05-29 07:02:00 PM | Price: 106120.90 | Swing: 0.51% | Bars: 15
[PIVOT 154] HIGH @ Thursday 2025-05-29 07:33:00 PM | Price: 106589.50 | Swing: 0.44% | Bars: 30
[PIVOT 155] LOW @ Thursday 2025-05-29 08:18:00 PM | Price: 105600.00 | Swing: 0.93% | Bars: 42
[PIVOT 156] HIGH @ Thursday 2025-05-29 08:31:00 PM | Price: 106052.30 | Swing: 0.43% | Bars: 19
[PIVOT 157] LOW @ Thursday 2025-05-29 08:59:00 PM | Price: 105600.70 | Swing: 0.43% | Bars: 19
[PIVOT 158] HIGH @ Thursday 2025-05-29 10:59:00 PM | Price: 106434.50 | Swing: 0.79% | Bars: 155
[PIVOT 159] LOW @ Friday 2025-05-30 12:49:00 AM | Price: 105250.00 | Swing: 1.11% | Bars: 77
[PIVOT 160] HIGH @ Friday 2025-05-30 01:26:00 AM | Price: 106175.10 | Swing: 0.88% | Bars: 39
[PIVOT 161] LOW @ Friday 2025-05-30 01:58:00 AM | Price: 104520.10 | Swing: 1.56% | Bars: 27
[PIVOT 162] HIGH @ Friday 2025-05-30 02:46:00 AM | Price: 105890.80 | Swing: 1.31% | Bars: 51
[PIVOT 163] LOW @ Friday 2025-05-30 02:51:00 AM | Price: 105544.60 | Swing: 0.33% | Bars: 14
[PIVOT 164] HIGH @ Friday 2025-05-30 06:37:00 AM | Price: 106278.30 | Swing: 0.70% | Bars: 253
[PIVOT 165] LOW @ Friday 2025-05-30 07:54:00 AM | Price: 105473.60 | Swing: 0.76% | Bars: 47
[PIVOT 166] HIGH @ Friday 2025-05-30 08:05:00 AM | Price: 105830.00 | Swing: 0.34% | Bars: 4
[PIVOT 167] LOW @ Friday 2025-05-30 08:11:00 AM | Price: 105387.20 | Swing: 0.42% | Bars: 13
[PIVOT 168] HIGH @ Friday 2025-05-30 08:22:00 AM | Price: 105797.40 | Swing: 0.39% | Bars: 10
[PIVOT 169] LOW @ Friday 2025-05-30 08:47:00 AM | Price: 104680.20 | Swing: 1.06% | Bars: 19
[PIVOT 170] HIGH @ Friday 2025-05-30 09:02:00 AM | Price: 105205.60 | Swing: 0.50% | Bars: 16
[PIVOT 171] LOW @ Friday 2025-05-30 09:07:00 AM | Price: 104790.30 | Swing: 0.39% | Bars: 21
[PIVOT 172] HIGH @ Friday 2025-05-30 09:49:00 AM | Price: 105319.00 | Swing: 0.50% | Bars: 70
[PIVOT 173] LOW @ Friday 2025-05-30 10:42:00 AM | Price: 104555.10 | Swing: 0.73% | Bars: 7
[PIVOT 174] HIGH @ Friday 2025-05-30 11:03:00 AM | Price: 105755.00 | Swing: 1.15% | Bars: 24
[PIVOT 175] LOW @ Friday 2025-05-30 11:15:00 AM | Price: 105255.90 | Swing: 0.47% | Bars: 13
[PIVOT 176] HIGH @ Friday 2025-05-30 11:59:00 AM | Price: 105986.30 | Swing: 0.69% | Bars: 109
[PIVOT 177] LOW @ Friday 2025-05-30 01:11:00 PM | Price: 105118.60 | Swing: 0.82% | Bars: 8
[PIVOT 178] HIGH @ Friday 2025-05-30 01:49:00 PM | Price: 105996.60 | Swing: 0.84% | Bars: 39
[PIVOT 179] LOW @ Friday 2025-05-30 02:22:00 PM | Price: 105319.90 | Swing: 0.64% | Bars: 37
[PIVOT 180] HIGH @ Friday 2025-05-30 02:48:00 PM | Price: 105946.80 | Swing: 0.60% | Bars: 17
[PIVOT 181] LOW @ Friday 2025-05-30 02:55:00 PM | Price: 105411.60 | Swing: 0.51% | Bars: 16
[PIVOT 182] HIGH @ Friday 2025-05-30 03:08:00 PM | Price: 105790.80 | Swing: 0.36% | Bars: 12
[PIVOT 183] LOW @ Friday 2025-05-30 03:27:00 PM | Price: 104971.80 | Swing: 0.77% | Bars: 11
[PIVOT 184] HIGH @ Friday 2025-05-30 03:38:00 PM | Price: 105619.30 | Swing: 0.62% | Bars: 18
[PIVOT 185] LOW @ Friday 2025-05-30 03:53:00 PM | Price: 105150.30 | Swing: 0.44% | Bars: 17
[PIVOT 186] HIGH @ Friday 2025-05-30 04:29:00 PM | Price: 105799.90 | Swing: 0.62% | Bars: 35
[PIVOT 187] LOW @ Friday 2025-05-30 05:34:00 PM | Price: 104000.00 | Swing: 1.70% | Bars: 59
[PIVOT 188] HIGH @ Friday 2025-05-30 05:42:00 PM | Price: 104499.80 | Swing: 0.48% | Bars: 7
[PIVOT 189] LOW @ Friday 2025-05-30 05:51:00 PM | Price: 103666.00 | Swing: 0.80% | Bars: 15
[PIVOT 190] HIGH @ Friday 2025-05-30 08:02:00 PM | Price: 104950.00 | Swing: 1.24% | Bars: 157
[PIVOT 191] LOW @ Friday 2025-05-30 09:09:00 PM | Price: 104350.50 | Swing: 0.57% | Bars: 65
[PIVOT 192] HIGH @ Friday 2025-05-30 09:46:00 PM | Price: 104827.70 | Swing: 0.46% | Bars: 15
[PIVOT 193] LOW @ Friday 2025-05-30 09:59:00 PM | Price: 104498.60 | Swing: 0.31% | Bars: 17
[PIVOT 194] HIGH @ Friday 2025-05-30 10:25:00 PM | Price: 104870.00 | Swing: 0.36% | Bars: 51
[PIVOT 195] LOW @ Friday 2025-05-30 11:44:00 PM | Price: 103952.60 | Swing: 0.87% | Bars: 44
[PIVOT 196] HIGH @ Friday 2025-05-30 11:51:00 PM | Price: 104288.00 | Swing: 0.32% | Bars: 9
[PIVOT 197] LOW @ Saturday 2025-05-31 12:01:00 AM | Price: 103733.40 | Swing: 0.53% | Bars: 5
[PIVOT 198] HIGH @ Saturday 2025-05-31 12:12:00 AM | Price: 104240.00 | Swing: 0.49% | Bars: 14
[PIVOT 199] LOW @ Saturday 2025-05-31 12:19:00 AM | Price: 103660.50 | Swing: 0.56% | Bars: 4
[PIVOT 200] HIGH @ Saturday 2025-05-31 12:23:00 AM | Price: 104130.00 | Swing: 0.45% | Bars: 6
[PIVOT 201] LOW @ Saturday 2025-05-31 12:35:00 AM | Price: 103569.00 | Swing: 0.54% | Bars: 8
[PIVOT 202] HIGH @ Saturday 2025-05-31 01:01:00 AM | Price: 104177.00 | Swing: 0.59% | Bars: 40
[PIVOT 203] LOW @ Saturday 2025-05-31 01:19:00 AM | Price: 103518.30 | Swing: 0.63% | Bars: 6
[PIVOT 204] HIGH @ Saturday 2025-05-31 01:45:00 AM | Price: 104288.80 | Swing: 0.74% | Bars: 35
[PIVOT 205] LOW @ Saturday 2025-05-31 02:08:00 AM | Price: 103710.00 | Swing: 0.55% | Bars: 15
[PIVOT 206] HIGH @ Saturday 2025-05-31 02:17:00 AM | Price: 104188.00 | Swing: 0.46% | Bars: 12
[PIVOT 207] LOW @ Saturday 2025-05-31 02:34:00 AM | Price: 103400.30 | Swing: 0.76% | Bars: 13
[PIVOT 208] HIGH @ Saturday 2025-05-31 02:40:00 AM | Price: 103877.00 | Swing: 0.46% | Bars: 12
[PIVOT 209] LOW @ Saturday 2025-05-31 02:56:00 AM | Price: 103233.30 | Swing: 0.62% | Bars: 18
[PIVOT 210] HIGH @ Saturday 2025-05-31 03:20:00 AM | Price: 103835.60 | Swing: 0.58% | Bars: 24
[PIVOT 211] LOW @ Saturday 2025-05-31 04:08:00 AM | Price: 103036.80 | Swing: 0.77% | Bars: 50
[PIVOT 212] HIGH @ Saturday 2025-05-31 06:02:00 AM | Price: 103882.50 | Swing: 0.82% | Bars: 152
[PIVOT 213] LOW @ Saturday 2025-05-31 06:59:00 AM | Price: 103467.80 | Swing: 0.40% | Bars: 42
[PIVOT 214] HIGH @ Saturday 2025-05-31 07:44:00 AM | Price: 103869.00 | Swing: 0.39% | Bars: 100
[PIVOT 215] LOW @ Saturday 2025-05-31 11:46:00 AM | Price: 103246.00 | Swing: 0.60% | Bars: 230
[PIVOT 216] HIGH @ Saturday 2025-05-31 04:32:00 PM | Price: 104800.00 | Swing: 1.51% | Bars: 215
[PIVOT 217] LOW @ Saturday 2025-05-31 05:02:00 PM | Price: 104353.80 | Swing: 0.43% | Bars: 39
[PIVOT 218] HIGH @ Saturday 2025-05-31 05:33:00 PM | Price: 104769.90 | Swing: 0.40% | Bars: 23
[PIVOT 219] LOW @ Saturday 2025-05-31 06:53:00 PM | Price: 104238.10 | Swing: 0.51% | Bars: 95
[PIVOT 220] HIGH @ Saturday 2025-05-31 11:00:00 PM | Price: 104898.50 | Swing: 0.63% | Bars: 283
[PIVOT 221] LOW @ Sunday 2025-06-01 12:04:00 AM | Price: 104456.80 | Swing: 0.42% | Bars: 15
[PIVOT 222] HIGH @ Sunday 2025-06-01 12:16:00 AM | Price: 104819.10 | Swing: 0.35% | Bars: 49
[PIVOT 223] LOW @ Sunday 2025-06-01 03:10:00 AM | Price: 103863.40 | Swing: 0.91% | Bars: 146
